Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
-0.005,47.000,0.500,-33.480,0.001,0.000,0.175,0.175,1.856,0.000,0.000,startup,-1
0.005,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,1.856,0.000,0.000,startup,-1
0.015,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.025,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.035,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.044,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.055,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.065,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.075,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.085,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.095,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,0.000,0.000,0.000,driving,-1
0.095,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.104,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.115,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.125,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.135,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.145,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.155,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.165,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.174,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.185,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.195,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.205,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,0.000,0.001,0.000,driving,-1
0.205,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.215,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.225,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.234,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.245,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.255,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.265,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.275,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.285,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.294,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.305,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.315,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,0.000,0.001,0.000,driving,-1
0.315,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.325,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.335,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.345,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.354,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.365,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.375,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.385,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.395,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.405,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.415,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.424,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,0.000,0.001,0.000,driving,-1
0.424,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.435,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.445,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.455,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.465,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.475,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.484,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.495,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.505,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.515,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,driving,-1
0.525,47.000,0.312,-33.475,0.033,-0.096,0.923,0.929,12.354,0.000,0.000,driving,-1
0.535,47.001,0.330,-33.462,0.084,1.717,1.523,2.297,54.298,191.031,0.000,driving,-1
0.535,47.001,0.330,-33.462,0.084,1.717,1.523,2.297,12.201,0.000,0.000,driving,-1
0.544,47.002,0.343,-33.441,0.105,1.324,2.228,2.594,11.541,0.000,0.000,driving,-1
0.555,47.003,0.353,-33.414,0.148,1.004,2.876,3.050,11.541,0.000,0.000,driving,-1
0.565,47.005,0.361,-33.382,0.198,0.866,3.405,3.518,10.771,0.000,0.000,driving,-1
0.575,47.008,0.367,-33.343,0.250,0.563,4.025,4.072,10.771,0.000,0.000,driving,-1
0.585,47.011,0.372,-33.300,0.319,0.471,4.497,4.533,9.811,0.000,0.000,driving,-1
0.595,47.015,0.374,-33.251,0.394,0.216,5.072,5.092,9.811,0.000,0.000,driving,-1
0.604,47.020,0.376,-33.198,0.501,0.217,5.452,5.479,8.819,0.000,0.000,driving,-1
0.615,47.026,0.376,-33.139,0.590,-0.012,6.032,6.061,8.819,0.000,0.000,driving,-1
0.625,47.033,0.376,-33.077,0.685,-0.047,6.392,6.429,7.808,0.000,0.000,driving,-1
0.635,47.041,0.373,-33.009,0.799,-0.220,6.933,6.982,7.808,0.000,0.000,driving,-1
0.645,47.050,0.371,-32.938,0.904,-0.205,7.208,7.267,0.608,29.516,0.000,driving,-1
0.645,47.050,0.371,-32.938,0.904,-0.205,7.208,7.267,7.808,0.000,0.000,driving,-1
0.655,47.060,0.369,-32.863,1.029,-0.188,7.646,7.717,7.808,0.000,0.000,driving,-1
0.665,47.071,0.368,-32.786,1.128,-0.169,7.891,7.973,5.551,0.000,0.000,driving,-1
0.674,47.083,0.365,-32.703,1.250,-0.295,8.385,8.483,5.551,0.000,0.000,driving,-1
0.685,47.096,0.362,-32.619,1.339,-0.241,8.565,8.673,5.551,0.000,0.000,driving,-1
0.695,47.111,0.361,-32.531,1.457,-0.192,8.980,9.100,4.738,0.000,0.000,driving,-1
0.705,47.126,0.358,-32.440,1.545,-0.293,9.236,9.369,4.228,0.000,0.000,driving,-1
0.715,47.143,0.354,-32.344,1.671,-0.366,9.711,9.861,4.228,0.000,0.000,driving,-1
0.725,47.160,0.351,-32.247,1.738,-0.267,9.798,9.955,3.893,0.000,0.000,driving,-1
0.734,47.178,0.348,-32.145,1.868,-0.328,10.296,10.469,3.637,0.000,0.000,driving,-1
0.745,47.197,0.344,-32.042,1.933,-0.367,10.428,10.612,3.505,0.000,0.000,driving,-1
0.755,47.217,0.346,-31.934,2.045,0.056,10.912,11.102,2.272,65.264,0.000,driving,-1
0.755,47.217,0.346,-31.934,2.045,0.056,10.912,11.102,3.505,0.000,0.000,driving,-1
0.765,47.238,0.347,-31.826,2.082,0.071,10.978,11.173,3.411,0.000,0.000,driving,-1
0.775,47.259,0.346,-31.714,2.138,-0.047,11.323,11.523,-4.219,0.000,0.000,driving,-1
0.785,47.281,0.345,-31.600,2.144,-0.141,11.525,11.724,-4.219,0.000,0.000,driving,-1
0.794,47.302,0.347,-31.483,2.120,0.040,11.769,11.958,-4.219,0.000,0.000,driving,-1
0.805,47.323,0.347,-31.365,2.093,0.058,11.864,12.047,-4.187,0.000,0.000,driving,-1
0.815,47.344,0.347,-31.245,2.101,-0.059,12.175,12.355,-4.002,0.000,0.000,driving,-1
0.825,47.364,0.345,-31.122,2.084,-0.151,12.351,12.527,-3.851,0.000,0.000,driving,-1
0.835,47.385,0.343,-30.997,2.084,-0.220,12.642,12.814,-3.732,0.000,0.000,driving,-1
0.845,47.405,0.345,-30.870,2.048,0.028,12.788,12.951,-3.732,0.000,0.000,driving,-1
0.854,47.426,0.345,-30.741,2.041,0.042,12.966,13.126,-3.459,0.000,0.000,driving,-1
