Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
-0.003,47.000,0.500,-33.480,-0.001,0.000,0.175,0.175,-1.776,0.000,0.000,startup,-1
0.007,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,-1.776,0.000,0.000,startup,-1
0.017,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.027,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.037,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.047,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.057,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.067,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.077,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.087,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.097,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,0.000,0.000,0.000,driving,-1
0.097,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.107,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.117,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.127,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.137,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.147,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.157,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.167,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.177,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.187,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.197,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.207,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,0.000,0.000,0.000,driving,-1
0.207,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.217,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.227,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.237,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.247,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.257,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.267,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.277,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.287,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.297,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.307,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.317,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,0.000,0.001,0.000,driving,-1
0.317,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.327,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.337,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.347,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.357,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.367,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.377,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.387,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
0.397,47.000,0.500,-33.480,0.000,-0.098,0.000,0.098,12.354,0.000,0.000,startup,-1
